entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-06-05 07:15:00,2026-06-05 07:30:00,SHORT,1.16245,1.16279,1.16271,1.16168,-3.4,-1.31,sl
2026-06-08 04:30:00,2026-06-08 05:15:00,SHORT,1.15316,1.15366,1.15358,1.15189,-5.0,-1.19,sl
2026-06-08 13:15:00,2026-06-08 13:30:00,SHORT,1.15421,1.15495,1.15487,1.15223,-7.4,-1.12,sl
2026-06-09 06:30:00,2026-06-09 07:15:00,SHORT,1.15479,1.15386,1.15513,1.15378,9.3,2.76,tp
2026-06-09 10:00:00,2026-06-09 10:15:00,SHORT,1.15595,1.15644,1.15636,1.15471,-4.9,-1.19,sl
2026-06-10 06:00:00,2026-06-10 06:15:00,SHORT,1.15525,1.15569,1.15561,1.15418,-4.4,-1.22,sl
2026-06-10 12:45:00,2026-06-10 13:30:00,SHORT,1.15579,1.15645,1.15637,1.15404,-6.6,-1.14,sl
2026-06-11 07:30:00,2026-06-11 08:15:00,SHORT,1.15515,1.15404,1.15555,1.15396,11.1,2.8,tp
2026-06-11 17:45:00,2026-06-11 19:00:00,SHORT,1.15587,1.15687,1.15679,1.15312,-10.0,-1.09,sl
2026-06-12 09:30:00,2026-06-12 12:00:00,SHORT,1.15863,1.15682,1.15926,1.15674,18.1,2.87,tp
2026-06-12 15:30:00,2026-06-14 21:15:00,SHORT,1.15806,1.15882,1.15874,1.15602,-7.6,-1.12,sl
2026-06-15 10:45:00,2026-06-15 12:45:00,SHORT,1.16115,1.16171,1.16163,1.1597,-5.6,-1.17,sl
2026-06-15 13:45:00,2026-06-15 15:15:00,SHORT,1.16156,1.16017,1.16205,1.16009,13.9,2.84,tp
2026-06-16 11:00:00,2026-06-16 11:30:00,SHORT,1.16102,1.15983,1.16144,1.15975,11.9,2.81,tp
2026-06-16 15:00:00,2026-06-16 15:45:00,SHORT,1.16052,1.16119,1.16111,1.15876,-6.7,-1.14,sl
2026-06-17 07:15:00,2026-06-17 08:00:00,SHORT,1.16122,1.16036,1.16153,1.16028,8.6,2.75,tp
2026-06-17 13:15:00,2026-06-17 14:45:00,SHORT,1.15992,1.15869,1.16036,1.15861,12.3,2.82,tp
2026-06-18 06:45:00,2026-06-18 07:15:00,SHORT,1.15232,1.15088,1.15283,1.1508,14.4,2.84,tp
2026-06-18 15:00:00,2026-06-18 18:00:00,SHORT,1.14847,1.14604,1.14931,1.14596,24.3,2.9,tp
2026-06-19 12:15:00,2026-06-19 12:45:00,SHORT,1.14646,1.14705,1.14697,1.14494,-5.9,-1.16,sl
2026-06-19 18:00:00,2026-06-19 18:30:00,SHORT,1.14734,1.1479,1.14782,1.14591,-5.6,-1.17,sl
2026-06-22 10:15:00,2026-06-22 13:00:00,SHORT,1.14596,1.14445,1.14649,1.14437,15.1,2.85,tp
2026-06-22 15:15:00,2026-06-22 18:30:00,SHORT,1.1445,1.14248,1.1452,1.1424,20.2,2.89,tp
2026-06-23 07:30:00,2026-06-23 07:45:00,SHORT,1.14354,1.14231,1.14398,1.14223,12.3,2.82,tp
2026-06-24 06:15:00,2026-06-24 06:45:00,SHORT,1.13721,1.1363,1.13754,1.13622,9.1,2.76,tp
2026-06-24 16:30:00,2026-06-25 03:30:00,SHORT,1.13596,1.13675,1.13667,1.13382,-7.9,-1.11,sl
2026-06-25 09:30:00,2026-06-25 10:00:00,SHORT,1.1368,1.13556,1.13724,1.13548,12.4,2.82,tp
2026-06-25 13:30:00,2026-06-25 14:00:00,SHORT,1.13636,1.13709,1.13701,1.13442,-7.3,-1.12,sl
2026-06-26 07:45:00,2026-06-26 08:00:00,SHORT,1.13835,1.13888,1.1388,1.13701,-5.3,-1.18,sl
2026-06-26 12:45:00,2026-06-26 13:00:00,SHORT,1.14061,1.14121,1.14113,1.13905,-6.0,-1.15,sl
2026-06-29 14:00:00,2026-06-29 14:15:00,SHORT,1.14083,1.14142,1.14134,1.13931,-5.9,-1.16,sl
2026-06-29 17:15:00,2026-06-30 01:00:00,SHORT,1.14251,1.14105,1.14302,1.14097,14.6,2.84,tp
2026-06-30 14:15:00,2026-06-30 14:30:00,SHORT,1.14048,1.14123,1.14115,1.13846,-7.5,-1.12,sl
2026-06-30 18:00:00,2026-06-30 18:15:00,SHORT,1.14197,1.14264,1.14256,1.14019,-6.7,-1.14,sl
2026-07-01 05:45:00,2026-07-01 06:30:00,SHORT,1.14083,1.14007,1.14111,1.13999,7.6,2.71,tp
2026-07-01 13:45:00,2026-07-01 15:30:00,SHORT,1.14026,1.13798,1.14105,1.1379,22.8,2.9,tp
